2023-11-03 14:25:55,046 INFO    StreamThr :30445 [internal.py:wandb_internal():86] W&B internal server running at pid: 30445, started at: 2023-11-03 14:25:55.046056
2023-11-03 14:25:56,213 DEBUG   HandlerThread:30445 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-88-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2023-11-03T13:25:56.197695', 'startedAt': '2023-11-03T13:25:55.043789', 'docker': None, 'cuda': None, 'args': ('--dataset', 'vg150', '--base_path', 'datasets', '--vg_image_dir', '/home/maelic/Documents/PhD/Datasets/VisualGenome/VG_100K', '--batch_size', '8', '--print_every', '10000', '--checkpoint_every', '20000', '--include_relationships', '1', '--image_size', '256,256', '--output_dir', './checkpoints', '--num_iterations', '1000000'), 'state': 'running', 'program': '/home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/scripts/train.py', 'codePathLocal': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/Maelic/sg2im_torch1.13.git', 'commit': 'b11ae62d7eec59b7520cd93c6c1c292da3e0877c'}, 'email': 'teoneau@gmail.com', 'root': '/home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im', 'host': 'maelic-Precision-7560', 'username': 'maelic', 'executable': '/home/maelic/miniconda3/envs/sg2im/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2702.6806875, 'min': 800.0, 'max': 4925.0}, 'cpu_freq_per_core': [{'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 4242.891, 'min': 800.0, 'max': 5000.0}, {'current': 2600.0, 'min': 800.0, 'max': 5000.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 4900.0}, {'current': 2600.0, 'min': 800.0, 'max': 5000.0}, {'current': 2600.0, 'min': 800.0, 'max': 5000.0}], 'disk': {'/': {'total': 929.1640853881836, 'used': 855.523063659668}}, 'gpu': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 30.55246353149414}}
2023-11-03 14:25:56,213 INFO    HandlerThread:30445 [system_monitor.py:probe():224] Finished collecting system info
2023-11-03 14:25:56,213 INFO    HandlerThread:30445 [system_monitor.py:probe():227] Publishing system info
2023-11-03 14:25:56,213 DEBUG   HandlerThread:30445 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-03 14:25:56,214 DEBUG   HandlerThread:30445 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-03 14:25:56,214 DEBUG   HandlerThread:30445 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-03 14:25:57,058 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_created():271] file/dir created: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/requirements.txt
2023-11-03 14:25:57,059 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_created():271] file/dir created: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/conda-environment.yaml
2023-11-03 14:25:57,644 DEBUG   HandlerThread:30445 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-03 14:25:57,644 INFO    HandlerThread:30445 [system_monitor.py:probe():229] Finished publishing system info
2023-11-03 14:25:57,648 DEBUG   SenderThread:30445 [sender.py:send():380] send: files
2023-11-03 14:25:57,648 INFO    SenderThread:30445 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-03 14:25:57,652 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: stop_status
2023-11-03 14:25:57,652 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: stop_status
2023-11-03 14:25:57,653 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-03 14:25:57,947 DEBUG   SenderThread:30445 [sender.py:send():380] send: telemetry
2023-11-03 14:25:57,948 DEBUG   SenderThread:30445 [sender.py:send():380] send: exit
2023-11-03 14:25:57,948 INFO    SenderThread:30445 [sender.py:send_exit():585] handling exit code: 1
2023-11-03 14:25:57,948 INFO    SenderThread:30445 [sender.py:send_exit():587] handling runtime: 1
2023-11-03 14:25:57,948 INFO    SenderThread:30445 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-03 14:25:57,948 INFO    SenderThread:30445 [sender.py:send_exit():593] send defer
2023-11-03 14:25:57,948 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,948 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-03 14:25:57,948 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,949 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-03 14:25:57,949 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 1
2023-11-03 14:25:57,949 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,949 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-03 14:25:57,949 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,949 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-03 14:25:57,949 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 2
2023-11-03 14:25:57,949 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,949 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-03 14:25:57,949 INFO    HandlerThread:30445 [system_monitor.py:finish():203] Stopping system monitor
2023-11-03 14:25:57,949 DEBUG   SystemMonitor:30445 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-03 14:25:57,949 DEBUG   SystemMonitor:30445 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-03 14:25:57,950 INFO    HandlerThread:30445 [interfaces.py:finish():202] Joined cpu monitor
2023-11-03 14:25:57,950 DEBUG   SystemMonitor:30445 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-03 14:25:57,950 INFO    HandlerThread:30445 [interfaces.py:finish():202] Joined disk monitor
2023-11-03 14:25:57,984 INFO    HandlerThread:30445 [interfaces.py:finish():202] Joined gpu monitor
2023-11-03 14:25:57,984 INFO    HandlerThread:30445 [interfaces.py:finish():202] Joined memory monitor
2023-11-03 14:25:57,984 INFO    HandlerThread:30445 [interfaces.py:finish():202] Joined network monitor
2023-11-03 14:25:57,984 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,984 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-03 14:25:57,985 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 3
2023-11-03 14:25:57,985 DEBUG   SenderThread:30445 [sender.py:send():380] send: stats
2023-11-03 14:25:57,985 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,985 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-03 14:25:57,985 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,985 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-03 14:25:57,985 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 4
2023-11-03 14:25:57,985 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,985 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-03 14:25:57,986 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,986 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-03 14:25:57,986 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 5
2023-11-03 14:25:57,986 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,986 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-03 14:25:57,986 DEBUG   SenderThread:30445 [sender.py:send():380] send: summary
2023-11-03 14:25:57,986 INFO    SenderThread:30445 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-03 14:25:57,986 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,986 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-03 14:25:57,986 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 6
2023-11-03 14:25:57,986 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:57,986 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-03 14:25:57,986 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:57,986 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-03 14:25:57,988 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: status_report
2023-11-03 14:25:58,058 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/conda-environment.yaml
2023-11-03 14:25:58,058 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_created():271] file/dir created: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/wandb-summary.json
2023-11-03 14:25:58,058 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_created():271] file/dir created: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/output.log
2023-11-03 14:25:58,058 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_created():271] file/dir created: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/wandb-metadata.json
2023-11-03 14:25:58,183 INFO    wandb-upload_0:30445 [upload_job.py:push():131] Uploaded file /tmp/tmpb398t57awandb/ufukqhcx-wandb-metadata.json
2023-11-03 14:25:58,198 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 7
2023-11-03 14:25:58,198 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:58,198 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-03 14:25:58,199 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:58,199 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-03 14:25:58,654 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-03 14:25:59,058 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/config.yaml
2023-11-03 14:25:59,951 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 8
2023-11-03 14:25:59,951 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: poll_exit
2023-11-03 14:25:59,951 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:59,951 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-03 14:25:59,951 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:25:59,951 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-03 14:25:59,951 INFO    SenderThread:30445 [job_builder.py:build():281] Attempting to build job artifact
2023-11-03 14:25:59,951 INFO    SenderThread:30445 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-03 14:25:59,952 INFO    SenderThread:30445 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-03 14:25:59,960 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 9
2023-11-03 14:25:59,960 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:25:59,961 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-03 14:25:59,960 DEBUG   SenderThread:30445 [sender.py:send():380] send: artifact
2023-11-03 14:26:00,059 INFO    Thread-12 :30445 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/output.log
2023-11-03 14:26:01,128 INFO    wandb-upload_0:30445 [upload_job.py:push():86] Skipped uploading /home/maelic/.local/share/wandb/artifacts/staging/tmp26k8kxth
2023-11-03 14:26:01,417 INFO    wandb-upload_1:30445 [upload_job.py:push():89] Uploaded file /home/maelic/.local/share/wandb/artifacts/staging/tmpi2g3fs24
2023-11-03 14:26:02,614 INFO    SenderThread:30445 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Maelic_sg2im_torch1.13.git_scripts_train.py - {'id': 'QXJ0aWZhY3Q6NjI3MDAzMDA5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMjQzNTU3NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjI3MDAyNjUy', 'versionIndex': 0}}}
2023-11-03 14:26:02,614 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:26:02,614 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-03 14:26:02,614 INFO    SenderThread:30445 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():388] scan: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():402] scan save: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/wandb-metadata.json wandb-metadata.json
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():402] scan save: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/config.yaml config.yaml
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():402] scan save: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/wandb-summary.json wandb-summary.json
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():402] scan save: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/output.log output.log
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():402] scan save: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/requirements.txt requirements.txt
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [dir_watcher.py:finish():402] scan save: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/conda-environment.yaml conda-environment.yaml
2023-11-03 14:26:03,060 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 10
2023-11-03 14:26:03,060 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:26:03,060 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-03 14:26:03,066 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:26:03,066 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-03 14:26:03,066 INFO    SenderThread:30445 [file_pusher.py:finish():175] shutting down file pusher
2023-11-03 14:26:03,420 INFO    wandb-upload_1:30445 [upload_job.py:push():131] Uploaded file /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/wandb-summary.json
2023-11-03 14:26:03,474 INFO    wandb-upload_0:30445 [upload_job.py:push():131] Uploaded file /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/config.yaml
2023-11-03 14:26:03,581 INFO    wandb-upload_4:30445 [upload_job.py:push():131] Uploaded file /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/conda-environment.yaml
2023-11-03 14:26:03,586 INFO    wandb-upload_3:30445 [upload_job.py:push():131] Uploaded file /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/requirements.txt
2023-11-03 14:26:03,603 INFO    wandb-upload_2:30445 [upload_job.py:push():131] Uploaded file /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/files/output.log
2023-11-03 14:26:03,655 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: keepalive
2023-11-03 14:26:03,804 INFO    Thread-11 (_thread_body):30445 [sender.py:transition_state():613] send defer: 11
2023-11-03 14:26:03,804 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:26:03,804 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-03 14:26:03,804 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:26:03,805 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-03 14:26:03,805 INFO    SenderThread:30445 [file_pusher.py:join():181] waiting for file pusher
2023-11-03 14:26:03,805 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 12
2023-11-03 14:26:03,805 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:26:03,805 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-03 14:26:03,805 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:26:03,805 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-03 14:26:03,805 INFO    SenderThread:30445 [file_stream.py:finish():595] file stream finish called
2023-11-03 14:26:04,001 INFO    SenderThread:30445 [file_stream.py:finish():599] file stream finish is done
2023-11-03 14:26:04,001 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 13
2023-11-03 14:26:04,001 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:26:04,001 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-03 14:26:04,002 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:26:04,002 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-03 14:26:04,002 INFO    SenderThread:30445 [sender.py:transition_state():613] send defer: 14
2023-11-03 14:26:04,002 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: defer
2023-11-03 14:26:04,002 INFO    HandlerThread:30445 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-03 14:26:04,002 DEBUG   SenderThread:30445 [sender.py:send():380] send: final
2023-11-03 14:26:04,002 DEBUG   SenderThread:30445 [sender.py:send():380] send: footer
2023-11-03 14:26:04,002 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: defer
2023-11-03 14:26:04,002 INFO    SenderThread:30445 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-03 14:26:04,002 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-03 14:26:04,002 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: server_info
2023-11-03 14:26:04,003 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: poll_exit
2023-11-03 14:26:04,003 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: server_info
2023-11-03 14:26:04,004 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: get_summary
2023-11-03 14:26:04,004 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-03 14:26:04,004 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-03 14:26:04,004 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: job_info
2023-11-03 14:26:04,152 DEBUG   SenderThread:30445 [sender.py:send_request():407] send_request: job_info
2023-11-03 14:26:04,152 INFO    MainThread:30445 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-11-03 14:26:04,153 INFO    MainThread:30445 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-11-03 14:26:04,153 INFO    MainThread:30445 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-11-03 14:26:04,153 DEBUG   HandlerThread:30445 [handler.py:handle_request():146] handle_request: shutdown
2023-11-03 14:26:04,153 INFO    HandlerThread:30445 [handler.py:finish():866] shutting down handler
2023-11-03 14:26:05,005 INFO    WriterThread:30445 [datastore.py:close():294] close: /home/maelic/Documents/PhD/ModelZoo/SGG2IM/sg2im/wandb/run-20231103_142555-6dsgcg3e/run-6dsgcg3e.wandb
2023-11-03 14:26:05,153 INFO    SenderThread:30445 [sender.py:finish():1534] shutting down sender
2023-11-03 14:26:05,153 INFO    SenderThread:30445 [file_pusher.py:finish():175] shutting down file pusher
2023-11-03 14:26:05,153 INFO    SenderThread:30445 [file_pusher.py:join():181] waiting for file pusher
